EmployeeID,Age,Gender,Education Level,Job Title,Years of Experience,Salary
1380,30.0,Male,PhD,Data Scientist,5.0,180000.0
1381,29.0,Female,Bachelor's Degree,Software Engineer,4.0,140000.0
1382,32.0,Male,Bachelor's Degree,Product Manager,7.0,170000.0
1383,25.0,Female,Master's Degree,Data Analyst,1.0,100000.0
1384,33.0,Male,PhD,Data Scientist,8.0,190000.0
1385,31.0,Female,Bachelor's Degree,Software Engineer,6.0,155000.0
1386,28.0,Male,Master's Degree,Product Manager,3.0,130000.0
1387,30.0,Female,Bachelor's Degree,Data Analyst,5.0,145000.0
1388,27.0,Male,PhD,Data Scientist,2.0,115000.0
1389,29.0,Female,Bachelor's Degree,Software Engineer,4.0,140000.0
1390,34.0,Male,Bachelor's Degree,Product Manager,9.0,185000.0
1391,25.0,Female,Master's Degree,Data Analyst,1.0,100000.0
1392,33.0,Male,PhD,Data Scientist,8.0,190000.0
1393,31.0,Female,Bachelor's Degree,Software Engineer,6.0,155000.0
1394,28.0,Male,Master's Degree,Product Manager,3.0,130000.0
1395,30.0,Female,Bachelor's Degree,Data Analyst,5.0,145000.0
1396,28.0,Male,Bachelor's Degree,Software Engineer,3.0,125000.0
1397,26.0,Female,Master's Degree,Product Manager,2.0,120000.0
1398,27.0,Male,Bachelor's Degree,Data Analyst,2.0,110000.0
1399,30.0,Female,PhD,Data Scientist,5.0,180000.0
1400,29.0,Male,Bachelor's Degree,Software Engineer,4.0,140000.0
1401,32.0,Male,Bachelor's Degree,Product Manager,7.0,170000.0
1402,25.0,Female,Master's Degree,Data Analyst,1.0,100000.0
1403,33.0,Male,PhD,Data Scientist,8.0,190000.0
1404,31.0,Female,Bachelor's Degree,Software Engineer,6.0,155000.0
1405,28.0,Male,Master's Degree,Product Manager,3.0,130000.0
1406,30.0,Female,Bachelor's Degree,Data Analyst,5.0,145000.0
1407,27.0,Male,PhD,Data Scientist,2.0,115000.0
1408,29.0,Female,Bachelor's Degree,Software Engineer,4.0,140000.0
1409,34.0,Male,Bachelor's Degree,Product Manager,9.0,185000.0
1410,25.0,Female,Master's Degree,Data Analyst,1.0,100000.0
1411,33.0,Male,PhD,Data Scientist,8.0,190000.0
1412,31.0,Female,Bachelor's Degree,Software Engineer,6.0,155000.0
1413,28.0,Male,Master's Degree,Product Manager,3.0,130000.0
1414,30.0,Female,Bachelor's Degree,Data Analyst,5.0,145000.0
1415,28.0,Male,Bachelor's Degree,Software Engineer,3.0,125000.0
1416,26.0,Female,Master's Degree,Product Manager,2.0,120000.0
1417,27.0,Male,Bachelor's Degree,Data Analyst,2.0,110000.0
1418,30.0,Female,PhD,Data Scientist,5.0,180000.0
1419,29.0,Male,Bachelor's Degree,Software Engineer,4.0,140000.0
1420,32.0,Male,Bachelor's Degree,Product Manager,7.0,170000.0
1421,25.0,Female,Master's Degree,Data Analyst,1.0,100000.0
1422,33.0,Male,PhD,Data Scientist,8.0,190000.0
1423,31.0,Female,Bachelor's Degree,Software Engineer,6.0,155000.0
1424,28.0,Male,Master's Degree,Product Manager,3.0,130000.0
1425,30.0,Female,Bachelor's Degree,Data Analyst,5.0,145000.0
1426,27.0,Male,PhD,Data Scientist,2.0,115000.0
1427,29.0,Female,Bachelor's Degree,Software Engineer,4.0,140000.0
1428,34.0,Male,Bachelor's Degree,Product Manager,9.0,185000.0
1429,25.0,Female,Master's Degree,Data Analyst,1.0,100000.0
1430,33.0,Male,PhD,Data Scientist,8.0,190000.0
1431,31.0,Female,Bachelor's Degree,Software Engineer,6.0,155000.0
1432,28.0,Male,Master's Degree,Product Manager,3.0,130000.0
1433,30.0,Female,Bachelor's Degree,Data Analyst,5.0,145000.0
1434,28.0,Male,Bachelor's Degree,Software Engineer,3.0,125000.0
1435,26.0,Female,Master's Degree,Product Manager,2.0,120000.0
1436,27.0,Male,Bachelor's Degree,Data Analyst,2.0,110000.0
1437,30.0,Female,PhD,Data Scientist,5.0,180000.0
1438,29.0,Male,Bachelor's Degree,Software Engineer,4.0,140000.0
1439,32.0,Male,Bachelor's Degree,Product Manager,7.0,170000.0
1440,25.0,Female,Master's Degree,Data Analyst,1.0,100000.0
1441,33.0,Male,PhD,Data Scientist,8.0,190000.0
1442,31.0,Female,Bachelor's Degree,Software Engineer,6.0,155000.0
1443,28.0,Male,Master's Degree,Product Manager,3.0,130000.0
1444,30.0,Female,Bachelor's Degree,Data Analyst,5.0,145000.0
1445,27.0,Male,PhD,Data Scientist,2.0,115000.0
1446,29.0,Female,Bachelor's Degree,Software Engineer,4.0,140000.0
1447,34.0,Male,Bachelor's Degree,Product Manager,9.0,185000.0
1448,25.0,Female,Master's Degree,Data Analyst,1.0,100000.0
1449,33.0,Male,PhD,Data Scientist,8.0,190000.0
1450,31.0,Female,Bachelor's Degree,Software Engineer,6.0,155000.0
1451,28.0,Male,Master's Degree,Product Manager,3.0,130000.0
1452,30.0,Female,Bachelor's Degree,Data Analyst,5.0,145000.0
1453,27.0,Male,PhD,Data Scientist,2.0,115000.0
1454,29.0,Female,Bachelor's Degree,Software Engineer,4.0,140000.0
1455,34.0,Male,Bachelor's Degree,Product Manager,9.0,185000.0
1456,25.0,Female,Master's Degree,Data Analyst,1.0,100000.0
1457,33.0,Male,PhD,Data Scientist,8.0,190000.0
1458,31.0,Female,Bachelor's Degree,Software Engineer,6.0,155000.0
1459,28.0,Male,Master's Degree,Product Manager,3.0,130000.0
1460,30.0,Female,Bachelor's Degree,Data Analyst,5.0,145000.0
1461,28.0,Male,Bachelor's Degree,Software Engineer,3.0,125000.0
1462,26.0,Female,Master's Degree,Product Manager,2.0,120000.0
1463,27.0,Male,Bachelor's Degree,Data Analyst,2.0,110000.0
1464,30.0,Female,PhD,Data Scientist,5.0,180000.0
1465,29.0,Male,Bachelor's Degree,Software Engineer,4.0,140000.0
1466,32.0,Male,Bachelor's Degree,Product Manager,7.0,170000.0
1467,25.0,Female,Master's Degree,Data Analyst,1.0,100000.0
1468,33.0,Male,PhD,Data Scientist,8.0,190000.0
1469,31.0,Female,Bachelor's Degree,Software Engineer,6.0,155000.0
1470,28.0,Male,Master's Degree,Product Manager,3.0,130000.0
1471,30.0,Female,Bachelor's Degree,Data Analyst,5.0,145000.0
1472,27.0,Male,PhD,Data Scientist,2.0,115000.0
1473,29.0,Female,Bachelor's Degree,Software Engineer,4.0,140000.0
1474,34.0,Male,Bachelor's Degree,Product Manager,9.0,185000.0
1475,25.0,Female,Master's Degree,Data Analyst,1.0,100000.0
1476,33.0,Male,PhD,Data Scientist,8.0,190000.0
1477,31.0,Female,Bachelor's Degree,Software Engineer,6.0,155000.0
1478,28.0,Male,Master's Degree,Product Manager,3.0,130000.0
1479,30.0,Female,Bachelor's Degree,Data Analyst,5.0,145000.0
1480,27.0,Male,PhD,Data Scientist,2.0,115000.0
1481,29.0,Female,Bachelor's Degree,Software Engineer,4.0,140000.0
1482,34.0,Male,Bachelor's Degree,Product Manager,9.0,185000.0
1483,25.0,Female,Master's Degree,Data Analyst,1.0,100000.0
1484,33.0,Male,PhD,Data Scientist,8.0,190000.0
1485,31.0,Female,Bachelor's Degree,Software Engineer,6.0,155000.0
1486,28.0,Male,Master's Degree,Product Manager,3.0,130000.0
1487,30.0,Female,Bachelor's Degree,Data Analyst,5.0,145000.0
1488,27.0,Male,PhD,Data Scientist,2.0,115000.0
1489,29.0,Female,Bachelor's Degree,Software Engineer,4.0,140000.0
1490,34.0,Male,Bachelor's Degree,Product Manager,9.0,185000.0
1491,25.0,Female,Master's Degree,Data Analyst,1.0,100000.0
1492,33.0,Male,PhD,Data Scientist,8.0,190000.0
1493,31.0,Female,Bachelor's Degree,Software Engineer,6.0,155000.0
1494,28.0,Male,Master's Degree,Product Manager,3.0,130000.0
1495,30.0,Female,Bachelor's Degree,Data Analyst,5.0,145000.0
1496,27.0,Male,PhD,Data Scientist,2.0,115000.0
1497,29.0,Female,Bachelor's Degree,Software Engineer,4.0,140000.0
1498,34.0,Male,Bachelor's Degree,Product Manager,9.0,185000.0
1499,25.0,Female,Master's Degree,Data Analyst,1.0,100000.0
1500,33.0,Male,PhD,Data Scientist,8.0,190000.0
1501,31.0,Female,Bachelor's Degree,Software Engineer,6.0,155000.0
1502,28.0,Male,Master's Degree,Product Manager,3.0,130000.0
1503,30.0,Female,Bachelor's Degree,Data Analyst,5.0,145000.0
1504,27.0,Male,PhD,Data Scientist,2.0,115000.0
1505,29.0,Female,Bachelor's Degree,Software Engineer,4.0,140000.0
1506,34.0,Male,Bachelor's Degree,Product Manager,9.0,185000.0
1507,26.0,Male,Bachelor's Degree,Data Analyst,3.0,130000.0
1508,29.0,Female,Master's Degree,Data Scientist,6.0,180000.0
1509,32.0,Male,Bachelor's Degree,Software Engineer,8.0,190000.0
1510,27.0,Female,Bachelor's Degree,Product Manager,4.0,150000.0
1511,24.0,Male,Bachelor's Degree,Data Analyst,1.0,90000.0
1512,31.0,Female,Master's Degree,Data Scientist,9.0,195000.0
1513,28.0,Male,Bachelor's Degree,Software Engineer,5.0,160000.0
1514,33.0,Female,Master's Degree,Product Manager,11.0,198000.0
1515,25.0,Male,Bachelor's Degree,Data Analyst,2.0,110000.0
1516,30.0,Female,PhD,Data Scientist,7.0,185000.0
1517,27.0,Male,Bachelor's Degree,Software Engineer,4.0,140000.0
1518,34.0,Female,Master's Degree,Product Manager,12.0,196000.0
1519,23.0,Male,Bachelor's Degree,Data Analyst,1.0,95000.0
1520,32.0,Female,PhD,Data Scientist,10.0,193000.0
1521,29.0,Male,Bachelor's Degree,Software Engineer,6.0,175000.0
1522,30.0,Female,Bachelor's Degree,Product Manager,5.0,160000.0
1523,26.0,Male,Bachelor's Degree,Data Analyst,3.0,130000.0
1524,31.0,Female,Master's Degree,Data Scientist,6.0,180000.0
1525,28.0,Male,Bachelor's Degree,Software Engineer,5.0,160000.0
1526,33.0,Female,Master's Degree,Product Manager,11.0,198000.0
1527,24.0,Male,Bachelor's Degree,Data Analyst,1.0,90000.0
1528,30.0,Female,PhD,Data Scientist,7.0,185000.0
1529,27.0,Male,Bachelor's Degree,Software Engineer,4.0,140000.0
1530,34.0,Female,Master's Degree,Product Manager,12.0,196000.0
1531,25.0,Male,Bachelor's Degree,Data Analyst,2.0,110000.0
1532,29.0,Female,Master's Degree,Data Scientist,6.0,180000.0
1533,32.0,Male,Bachelor's Degree,Software Engineer,8.0,190000.0
1534,27.0,Female,Bachelor's Degree,Product Manager,4.0,150000.0
1535,31.0,Male,Bachelor's Degree,Data Analyst,9.0,195000.0
1536,28.0,Female,Bachelor's Degree,Software Engineer,5.0,160000.0
1537,33.0,Male,Master's Degree,Product Manager,11.0,198000.0
1538,26.0,Female,Bachelor's Degree,Data Analyst,3.0,130000.0
1539,30.0,Male,PhD,Data Scientist,7.0,185000.0
1540,27.0,Female,Bachelor's Degree,Software Engineer,4.0,140000.0
1541,34.0,Male,Master's Degree,Product Manager,12.0,196000.0
1542,25.0,Female,Bachelor's Degree,Data Analyst,2.0,110000.0
1543,32.0,Male,Bachelor's Degree,Software Engineer,8.0,190000.0
1544,29.0,Female,Master's Degree,Data Scientist,6.0,180000.0
1545,30.0,Male,Bachelor's Degree,Data Analyst,5.0,160000.0
1546,33.0,Female,Master's Degree,Product Manager,11.0,198000.0
1547,24.0,Male,Bachelor's Degree,Data Analyst,1.0,90000.0
1548,31.0,Female,PhD,Data Scientist,9.0,195000.0
1549,28.0,Male,Bachelor's Degree,Software Engineer,5.0,160000.0
1550,27.0,Female,Bachelor's Degree,Product Manager,4.0,150000.0
1551,26.0,Male,Bachelor's Degree,Data Analyst,3.0,130000.0
1552,29.0,Female,Master's Degree,Data Scientist,6.0,180000.0
1553,32.0,Male,Bachelor's Degree,Software Engineer,8.0,190000.0
1554,33.0,Female,Master's Degree,Product Manager,11.0,198000.0
1555,25.0,Male,Bachelor's Degree,Data Analyst,2.0,110000.0
1556,30.0,Female,PhD,Data Scientist,7.0,185000.0
1557,27.0,Male,Bachelor's Degree,Software Engineer,4.0,140000.0
1558,34.0,Female,Master's Degree,Product Manager,12.0,196000.0
1559,31.0,Male,Bachelor's Degree,Data Analyst,9.0,195000.0
1560,28.0,Female,Bachelor's Degree,Software Engineer,5.0,160000.0
1561,26.0,Male,Bachelor's Degree,Data Analyst,3.0,130000.0
1562,29.0,Female,Master's Degree,Data Scientist,6.0,180000.0
1563,32.0,Male,Bachelor's Degree,Software Engineer,8.0,190000.0
1564,33.0,Female,Master's Degree,Product Manager,11.0,198000.0
1565,24.0,Male,Bachelor's Degree,Data Analyst,1.0,90000.0
1566,27.0,Male,Bachelor's Degree,Software Engineer,4.0,140000.0
1567,25.0,Female,Bachelor's Degree,Data Analyst,2.0,110000.0
1568,30.0,Female,PhD,Data Scientist,7.0,185000.0
1569,31.0,Male,Bachelor's Degree,Data Analyst,9.0,195000.0
1570,28.0,Female,Bachelor's Degree,Software Engineer,5.0,160000.0
1571,26.0,Male,Bachelor's Degree,Data Analyst,3.0,130000.0
1572,29.0,Female,Master's Degree,Data Scientist,6.0,180000.0
1573,32.0,Male,Bachelor's Degree,Software Engineer,8.0,190000.0
1574,33.0,Female,Master's Degree,Product Manager,11.0,198000.0
1575,24.0,Male,Bachelor's Degree,Data Analyst,1.0,90000.0
1576,27.0,Male,Bachelor's Degree,Software Engineer,4.0,140000.0
1577,25.0,Female,Bachelor's Degree,Data Analyst,2.0,110000.0
1578,30.0,Female,PhD,Data Scientist,7.0,185000.0
1579,31.0,Male,Bachelor's Degree,Data Analyst,9.0,195000.0
1580,28.0,Female,Bachelor's Degree,Software Engineer,5.0,160000.0
1581,26.0,Male,Bachelor's Degree,Data Analyst,3.0,130000.0
1582,29.0,Female,Master's Degree,Data Scientist,6.0,180000.0
1583,32.0,Male,Bachelor's Degree,Software Engineer,8.0,190000.0
1584,33.0,Female,Master's Degree,Product Manager,11.0,198000.0
1585,24.0,Male,Bachelor's Degree,Data Analyst,1.0,90000.0
1586,27.0,Male,Bachelor's Degree,Software Engineer,4.0,140000.0
1587,25.0,Female,Bachelor's Degree,Data Analyst,2.0,110000.0
1588,30.0,Female,PhD,Data Scientist,7.0,185000.0
1589,31.0,Male,Bachelor's Degree,Data Analyst,9.0,195000.0
1590,28.0,Female,Bachelor's Degree,Software Engineer,5.0,160000.0
1591,26.0,Male,Bachelor's Degree,Data Analyst,3.0,130000.0
1592,29.0,Female,Master's Degree,Data Scientist,6.0,180000.0
1593,32.0,Male,Bachelor's Degree,Software Engineer,8.0,190000.0
1594,33.0,Female,Master's Degree,Product Manager,11.0,198000.0
1595,24.0,Male,Bachelor's Degree,Data Analyst,1.0,90000.0
1596,27.0,Male,Bachelor's Degree,Software Engineer,4.0,140000.0
1597,25.0,Male,Bachelor's Degree,Data Analyst,2.0,125000.0
1598,28.0,Female,Master's Degree,Data Scientist,6.0,175000.0
1599,30.0,Male,Bachelor's Degree,Software Engineer,8.0,190000.0
1600,27.0,Female,Bachelor's Degree,Product Manager,4.0,150000.0
1601,24.0,Male,Bachelor's Degree,Data Analyst,1.0,95000.0
1602,31.0,Male,Master's Degree,Data Scientist,9.0,195000.0
1603,28.0,Male,Bachelor's Degree,Software Engineer,5.0,160000.0
1604,33.0,Female,Master's Degree,Product Manager,11.0,198000.0
1605,26.0,Male,Bachelor's Degree,Data Analyst,3.0,130000.0
1606,30.0,Female,PhD,Data Scientist,7.0,185000.0
1607,27.0,Male,Bachelor's Degree,Software Engineer,4.0,140000.0
1608,34.0,Female,Master's Degree,Product Manager,12.0,196000.0
1609,23.0,Male,Bachelor's Degree,Data Analyst,1.0,90000.0
1610,32.0,Female,PhD,Data Scientist,10.0,193000.0
1611,29.0,Male,Bachelor's Degree,Software Engineer,6.0,170000.0
1612,30.0,Female,Bachelor's Degree,Product Manager,5.0,160000.0
1613,26.0,Male,Bachelor's Degree,Data Analyst,3.0,135000.0
1614,31.0,Female,Master's Degree,Data Scientist,6.0,180000.0
1615,28.0,Male,Bachelor's Degree,Software Engineer,5.0,160000.0
1616,33.0,Female,Master's Degree,Product Manager,11.0,198000.0
1617,24.0,Male,Bachelor's Degree,Data Analyst,1.0,90000.0
1618,30.0,Female,PhD,Data Scientist,7.0,185000.0
1619,27.0,Male,Bachelor's Degree,Software Engineer,4.0,140000.0
1620,34.0,Female,Master's Degree,Product Manager,12.0,196000.0
1621,25.0,Male,Bachelor's Degree,Data Analyst,2.0,115000.0
1622,29.0,Female,Master's Degree,Data Scientist,6.0,180000.0
1623,32.0,Male,Bachelor's Degree,Software Engineer,8.0,190000.0
1624,27.0,Female,Bachelor's Degree,Product Manager,4.0,150000.0
1625,31.0,Male,Bachelor's Degree,Data Analyst,9.0,195000.0
1626,28.0,Female,Bachelor's Degree,Software Engineer,5.0,160000.0
1627,33.0,Male,Master's Degree,Product Manager,11.0,198000.0
1628,26.0,Female,Bachelor's Degree,Data Analyst,3.0,130000.0
1629,30.0,Male,PhD,Data Scientist,7.0,185000.0
1630,27.0,Female,Bachelor's Degree,Software Engineer,4.0,140000.0
1631,34.0,Male,Master's Degree,Product Manager,12.0,196000.0
1632,25.0,Female,Bachelor's Degree,Data Analyst,2.0,110000.0
1633,32.0,Male,Bachelor's Degree,Software Engineer,8.0,190000.0
1634,29.0,Female,Master's Degree,Data Scientist,6.0,180000.0
1635,30.0,Male,Bachelor's Degree,Data Analyst,5.0,160000.0
1636,33.0,Female,Master's Degree,Product Manager,11.0,198000.0
1637,24.0,Male,Bachelor's Degree,Data Analyst,1.0,90000.0
1638,31.0,Female,PhD,Data Scientist,9.0,195000.0
1639,28.0,Male,Bachelor's Degree,Software Engineer,5.0,160000.0
1640,27.0,Female,Bachelor's Degree,Product Manager,4.0,150000.0
1641,26.0,Male,Bachelor's Degree,Data Analyst,3.0,130000.0
1642,29.0,Female,Master's Degree,Data Scientist,6.0,180000.0
1643,32.0,Male,Bachelor's Degree,Software Engineer,8.0,190000.0
1644,33.0,Female,Master's Degree,Product Manager,11.0,198000.0
1645,25.0,Male,Bachelor's Degree,Data Analyst,2.0,110000.0
1646,30.0,Female,PhD,Data Scientist,7.0,185000.0
1647,27.0,Male,Bachelor's Degree,Software Engineer,4.0,140000.0
1648,34.0,Female,Master's Degree,Product Manager,12.0,196000.0
1649,31.0,Male,Bachelor's Degree,Data Analyst,9.0,195000.0
1650,28.0,Female,Bachelor's Degree,Software Engineer,5.0,160000.0
1651,26.0,Male,Bachelor's Degree,Data Analyst,3.0,130000.0
1652,29.0,Female,Master's Degree,Data Scientist,6.0,180000.0
1653,32.0,Male,Bachelor's Degree,Software Engineer,8.0,190000.0
1654,33.0,Female,Master's Degree,Product Manager,11.0,198000.0
1655,24.0,Male,Bachelor's Degree,Data Analyst,1.0,90000.0
1656,27.0,Male,Bachelor's Degree,Software Engineer,4.0,140000.0
1657,25.0,Female,Bachelor's Degree,Data Analyst,2.0,110000.0
1658,30.0,Female,PhD,Data Scientist,7.0,185000.0
1659,31.0,Male,Bachelor's Degree,Data Analyst,9.0,195000.0
1660,28.0,Female,Bachelor's Degree,Software Engineer,5.0,160000.0
1661,26.0,Male,Bachelor's Degree,Data Analyst,3.0,130000.0
1662,29.0,Female,Master's Degree,Data Scientist,6.0,180000.0
1663,32.0,Male,Bachelor's Degree,Software Engineer,8.0,190000.0
1664,33.0,Female,Master's Degree,Product Manager,11.0,198000.0
1665,24.0,Male,Bachelor's Degree,Data Analyst,1.0,90000.0
1666,27.0,Male,Bachelor's Degree,Software Engineer,4.0,140000.0
1667,25.0,Female,Bachelor's Degree,Data Analyst,2.0,110000.0
1668,30.0,Female,PhD,Data Scientist,7.0,185000.0
1669,31.0,Male,Bachelor's Degree,Data Analyst,9.0,195000.0
1670,28.0,Female,Bachelor's Degree,Software Engineer,5.0,160000.0
1671,26.0,Male,Bachelor's Degree,Data Analyst,3.0,130000.0
1672,29.0,Female,Master's Degree,Data Scientist,6.0,180000.0
1673,32.0,Male,Bachelor's Degree,Software Engineer,8.0,190000.0
1674,33.0,Female,Master's Degree,Product Manager,11.0,198000.0
1675,24.0,Male,Bachelor's Degree,Data Analyst,1.0,90000.0
1676,27.0,Male,Bachelor's Degree,Software Engineer,4.0,140000.0
1677,23.0,Male,Bachelor's Degree,Data Analyst,1.0,90000.0
1678,27.0,Female,Master's Degree,Data Scientist,4.0,150000.0
1679,32.0,Male,Bachelor's Degree,Software Engineer,8.0,190000.0
1680,24.0,Female,Bachelor's Degree,Product Manager,3.0,125000.0
1681,25.0,Male,Bachelor's Degree,Data Analyst,2.0,110000.0
1682,31.0,Male,Master's Degree,Data Scientist,7.0,180000.0
1683,28.0,Male,Bachelor's Degree,Software Engineer,5.0,160000.0
1684,33.0,Female,Master's Degree,Product Manager,10.0,195000.0
1685,26.0,Male,Bachelor's Degree,Data Analyst,3.0,130000.0
1686,30.0,Female,PhD,Data Scientist,6.0,170000.0
1687,27.0,Male,Bachelor's Degree,Software Engineer,4.0,140000.0
1688,34.0,Female,Master's Degree,Product Manager,11.0,196000.0
1689,23.0,Male,Bachelor's Degree,Data Analyst,1.0,92000.0
1690,32.0,Female,PhD,Data Scientist,9.0,195000.0
1691,29.0,Male,Bachelor's Degree,Software Engineer,6.0,170000.0
1692,30.0,Female,Bachelor's Degree,Product Manager,5.0,160000.0
1693,26.0,Male,Bachelor's Degree,Data Analyst,3.0,135000.0
1694,31.0,Female,Master's Degree,Data Scientist,6.0,180000.0
1695,28.0,Male,Bachelor's Degree,Software Engineer,5.0,165000.0
1696,33.0,Female,Master's Degree,Product Manager,11.0,198000.0
1697,24.0,Male,Bachelor's Degree,Data Analyst,1.0,95000.0
1698,30.0,Female,PhD,Data Scientist,7.0,185000.0
1699,27.0,Male,Bachelor's Degree,Software Engineer,4.0,140000.0
1700,34.0,Female,Master's Degree,Product Manager,12.0,196000.0
1701,25.0,Male,Bachelor's Degree,Data Analyst,2.0,115000.0
1702,29.0,Female,Master's Degree,Data Scientist,6.0,180000.0
1703,32.0,Male,Bachelor's Degree,Software Engineer,8.0,190000.0
1704,27.0,Female,Bachelor's Degree,Product Manager,4.0,150000.0
